"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","nervous system process","GO:0050877","false","0.000033579880161741516","4.473920858084428","777","792","85","14387","ENSG00000006071,ENSG00000006611,ENSG00000014257,ENSG00000021645,ENSG00000079841,ENSG00000083454,ENSG00000086717,ENSG00000091129,ENSG00000101489,ENSG00000103316,ENSG00000104327,ENSG00000105464,ENSG00000108691,ENSG00000108821,ENSG00000109956,ENSG00000110492,ENSG00000111249,ENSG00000112038,ENSG00000112164,ENSG00000114200,ENSG00000115353,ENSG00000124788,ENSG00000126778,ENSG00000130164,ENSG00000130203,ENSG00000132386,ENSG00000134121,ENSG00000135902,ENSG00000135919,ENSG00000138083,ENSG00000138795,ENSG00000139219,ENSG00000139329,ENSG00000139352,ENSG00000144488,ENSG00000145451,ENSG00000148053,ENSG00000149488,ENSG00000150594,ENSG00000151615,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000157087,ENSG00000157103,ENSG00000157404,ENSG00000160349,ENSG00000161681,ENSG00000162105,ENSG00000162496,ENSG00000163377,ENSG00000164326,ENSG00000165995,ENSG00000166292,ENSG00000166349,ENSG00000166862,ENSG00000168539,ENSG00000169427,ENSG00000171303,ENSG00000173662,ENSG00000176884,ENSG00000177301,ENSG00000180772,ENSG00000181656,ENSG00000182636,ENSG00000182871,ENSG00000184254,ENSG00000184564,ENSG00000185101,ENSG00000185345,ENSG00000186367,ENSG00000187486,ENSG00000188162,ENSG00000188620,ENSG00000196277,ENSG00000196549,ENSG00000197971,ENSG00000198515,ENSG00000198523,ENSG00000198576,ENSG00000198963,ENSG00000203797,ENSG00000204248,ENSG00000232810,ENSG00000240583"
"GO:BP","cell chemotaxis","GO:0060326","false","0.00006073908096004473","4.216531783655832","192","792","34","14387","ENSG00000019991,ENSG00000078401,ENSG00000081041,ENSG00000106538,ENSG00000106991,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000110492,ENSG00000111199,ENSG00000114251,ENSG00000120659,ENSG00000121966,ENSG00000123610,ENSG00000125538,ENSG00000128052,ENSG00000128340,ENSG00000129422,ENSG00000130529,ENSG00000136160,ENSG00000137077,ENSG00000138795,ENSG00000144476,ENSG00000154928,ENSG00000157404,ENSG00000163377,ENSG00000165197,ENSG00000166923,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000198121,ENSG00000271447,ENSG00000271503"
"GO:BP","blood circulation","GO:0008015","false","0.00006347397982649486","4.197404270513859","371","792","51","14387","ENSG00000006071,ENSG00000007171,ENSG00000021826,ENSG00000048740,ENSG00000054598,ENSG00000069431,ENSG00000073756,ENSG00000078401,ENSG00000080709,ENSG00000095303,ENSG00000105329,ENSG00000106991,ENSG00000111199,ENSG00000112164,ENSG00000115353,ENSG00000115738,ENSG00000126562,ENSG00000130203,ENSG00000130529,ENSG00000132170,ENSG00000136160,ENSG00000136546,ENSG00000137331,ENSG00000138119,ENSG00000143839,ENSG00000144596,ENSG00000149131,ENSG00000150594,ENSG00000152049,ENSG00000152661,ENSG00000157087,ENSG00000163273,ENSG00000164326,ENSG00000164692,ENSG00000165895,ENSG00000165995,ENSG00000166825,ENSG00000166863,ENSG00000169245,ENSG00000169860,ENSG00000171303,ENSG00000172572,ENSG00000179546,ENSG00000180772,ENSG00000181072,ENSG00000185551,ENSG00000196549,ENSG00000198523,ENSG00000198626,ENSG00000198719,ENSG00000232810"
"GO:BP","chemical synaptic transmission","GO:0007268","false","0.00008598954417344435","4.065554353219683","613","792","71","14387","ENSG00000006071,ENSG00000021645,ENSG00000064300,ENSG00000064692,ENSG00000076944,ENSG00000078401,ENSG00000079841,ENSG00000083454,ENSG00000089169,ENSG00000100302,ENSG00000101489,ENSG00000103546,ENSG00000104327,ENSG00000105464,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000111249,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115896,ENSG00000125538,ENSG00000128594,ENSG00000130203,ENSG00000131389,ENSG00000135902,ENSG00000135919,ENSG00000138119,ENSG00000141668,ENSG00000145451,ENSG00000145920,ENSG00000146006,ENSG00000148053,ENSG00000150594,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000156564,ENSG00000157103,ENSG00000157404,ENSG00000161681,ENSG00000162105,ENSG00000162951,ENSG00000164082,ENSG00000164326,ENSG00000165646,ENSG00000165917,ENSG00000165970,ENSG00000165995,ENSG00000166206,ENSG00000166862,ENSG00000168539,ENSG00000169860,ENSG00000171303,ENSG00000173805,ENSG00000176884,ENSG00000179546,ENSG00000180720,ENSG00000181019,ENSG00000181072,ENSG00000182771,ENSG00000185345,ENSG00000185666,ENSG00000187323,ENSG00000196277,ENSG00000196549,ENSG00000197971,ENSG00000198576,ENSG00000232810"
"GO:BP","anterograde trans-synaptic signaling","GO:0098916","false","0.00008598954417344435","4.065554353219683","613","792","71","14387","ENSG00000006071,ENSG00000021645,ENSG00000064300,ENSG00000064692,ENSG00000076944,ENSG00000078401,ENSG00000079841,ENSG00000083454,ENSG00000089169,ENSG00000100302,ENSG00000101489,ENSG00000103546,ENSG00000104327,ENSG00000105464,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000111249,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115896,ENSG00000125538,ENSG00000128594,ENSG00000130203,ENSG00000131389,ENSG00000135902,ENSG00000135919,ENSG00000138119,ENSG00000141668,ENSG00000145451,ENSG00000145920,ENSG00000146006,ENSG00000148053,ENSG00000150594,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000156564,ENSG00000157103,ENSG00000157404,ENSG00000161681,ENSG00000162105,ENSG00000162951,ENSG00000164082,ENSG00000164326,ENSG00000165646,ENSG00000165917,ENSG00000165970,ENSG00000165995,ENSG00000166206,ENSG00000166862,ENSG00000168539,ENSG00000169860,ENSG00000171303,ENSG00000173805,ENSG00000176884,ENSG00000179546,ENSG00000180720,ENSG00000181019,ENSG00000181072,ENSG00000182771,ENSG00000185345,ENSG00000185666,ENSG00000187323,ENSG00000196277,ENSG00000196549,ENSG00000197971,ENSG00000198576,ENSG00000232810"
"GO:BP","humoral immune response","GO:0006959","true","0.00009220664064940033","4.035237800274606","97","792","23","14387","ENSG00000000971,ENSG00000012223,ENSG00000106538,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000110169,ENSG00000120885,ENSG00000125538,ENSG00000125730,ENSG00000137077,ENSG00000149131,ENSG00000159674,ENSG00000160224,ENSG00000162894,ENSG00000169429,ENSG00000197766,ENSG00000204592,ENSG00000224389,ENSG00000232810,ENSG00000244414,ENSG00000244731,ENSG00000271503"
"GO:BP","mesenchyme development","GO:0060485","false","0.00009980252655313943","4.000858464181591","256","792","40","14387","ENSG00000001617,ENSG00000018408,ENSG00000019991,ENSG00000054598,ENSG00000066468,ENSG00000075213,ENSG00000078401,ENSG00000090932,ENSG00000092421,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108821,ENSG00000110195,ENSG00000110492,ENSG00000112183,ENSG00000114251,ENSG00000115414,ENSG00000119699,ENSG00000125538,ENSG00000126778,ENSG00000130700,ENSG00000134013,ENSG00000135111,ENSG00000136160,ENSG00000136997,ENSG00000137693,ENSG00000138795,ENSG00000144824,ENSG00000153993,ENSG00000162344,ENSG00000162998,ENSG00000163513,ENSG00000166292,ENSG00000166923,ENSG00000168505,ENSG00000173068,ENSG00000183779,ENSG00000185650,ENSG00000196154"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","0.00010303436702017624","3.9870178925980593","901","792","93","14387","ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000008394,ENSG00000010671,ENSG00000012223,ENSG00000019991,ENSG00000021826,ENSG00000041982,ENSG00000064300,ENSG00000064989,ENSG00000066468,ENSG00000069431,ENSG00000078401,ENSG00000100985,ENSG00000103490,ENSG00000103569,ENSG00000104332,ENSG00000105329,ENSG00000105464,ENSG00000106538,ENSG00000108688,ENSG00000108691,ENSG00000108821,ENSG00000110195,ENSG00000112038,ENSG00000112164,ENSG00000114251,ENSG00000115461,ENSG00000117318,ENSG00000118503,ENSG00000119508,ENSG00000122679,ENSG00000125384,ENSG00000125538,ENSG00000126778,ENSG00000128052,ENSG00000130164,ENSG00000130529,ENSG00000130700,ENSG00000130707,ENSG00000132170,ENSG00000132256,ENSG00000132386,ENSG00000135902,ENSG00000136160,ENSG00000137463,ENSG00000137693,ENSG00000143816,ENSG00000147065,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000152661,ENSG00000152894,ENSG00000154928,ENSG00000155897,ENSG00000157404,ENSG00000158270,ENSG00000159674,ENSG00000162670,ENSG00000163273,ENSG00000165140,ENSG00000167588,ENSG00000168539,ENSG00000168671,ENSG00000169245,ENSG00000169429,ENSG00000169860,ENSG00000170775,ENSG00000171631,ENSG00000172572,ENSG00000174672,ENSG00000180720,ENSG00000180772,ENSG00000181019,ENSG00000181072,ENSG00000182195,ENSG00000183779,ENSG00000185345,ENSG00000185650,ENSG00000197712,ENSG00000198121,ENSG00000198125,ENSG00000198797,ENSG00000198959,ENSG00000198963,ENSG00000232810,ENSG00000240583,ENSG00000250366"
"GO:BP","regulation of cell communication","GO:0010646","false","0.00010403298800805426","3.982828927641437","2831","792","223","14387","ENSG00000002746,ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000009694,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000013364,ENSG00000013588,ENSG00000014257,ENSG00000018408,ENSG00000019991,ENSG00000021645,ENSG00000023445,ENSG00000048540,ENSG00000053108,ENSG00000056558,ENSG00000064300,ENSG00000064692,ENSG00000066468,ENSG00000067182,ENSG00000068079,ENSG00000070404,ENSG00000070601,ENSG00000073331,ENSG00000073756,ENSG00000074966,ENSG00000075213,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000083454,ENSG00000085276,ENSG00000090932,ENSG00000091409,ENSG00000092421,ENSG00000095596,ENSG00000100302,ENSG00000100985,ENSG00000101282,ENSG00000101489,ENSG00000101955,ENSG00000102265,ENSG00000103154,ENSG00000103449,ENSG00000103490,ENSG00000104327,ENSG00000104332,ENSG00000105329,ENSG00000105464,ENSG00000105880,ENSG00000106991,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000108771,ENSG00000108821,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000111348,ENSG00000112038,ENSG00000112541,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115414,ENSG00000115461,ENSG00000115896,ENSG00000117525,ENSG00000118503,ENSG00000119283,ENSG00000119699,ENSG00000120332,ENSG00000120645,ENSG00000120659,ENSG00000120885,ENSG00000121966,ENSG00000122679,ENSG00000123609,ENSG00000123610,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000128052,ENSG00000128594,ENSG00000128849,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130700,ENSG00000130768,ENSG00000131389,ENSG00000131634,ENSG00000132170,ENSG00000132256,ENSG00000135253,ENSG00000135919,ENSG00000135926,ENSG00000136160,ENSG00000136997,ENSG00000137077,ENSG00000137331,ENSG00000137693,ENSG00000137727,ENSG00000137962,ENSG00000138119,ENSG00000138795,ENSG00000139219,ENSG00000139352,ENSG00000139549,ENSG00000140285,ENSG00000141668,ENSG00000142279,ENSG00000143772,ENSG00000143839,ENSG00000143869,ENSG00000144476,ENSG00000145103,ENSG00000145819,ENSG00000145920,ENSG00000146006,ENSG00000146376,ENSG00000147255,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000152284,ENSG00000152402,ENSG00000152661,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000155926,ENSG00000156535,ENSG00000156564,ENSG00000157404,ENSG00000157613,ENSG00000160013,ENSG00000161681,ENSG00000162105,ENSG00000162344,ENSG00000162496,ENSG00000162894,ENSG00000162951,ENSG00000162998,ENSG00000163219,ENSG00000163346,ENSG00000163377,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000164082,ENSG00000164326,ENSG00000164342,ENSG00000165140,ENSG00000165757,ENSG00000165895,ENSG00000165917,ENSG00000166292,ENSG00000166862,ENSG00000166923,ENSG00000168539,ENSG00000168542,ENSG00000168843,ENSG00000169247,ENSG00000169427,ENSG00000169429,ENSG00000169860,ENSG00000169871,ENSG00000170775,ENSG00000171631,ENSG00000172247,ENSG00000172572,ENSG00000172985,ENSG00000173805,ENSG00000174672,ENSG00000176884,ENSG00000177374,ENSG00000177706,ENSG00000179399,ENSG00000180447,ENSG00000180772,ENSG00000180875,ENSG00000181072,ENSG00000181744,ENSG00000182771,ENSG00000183098,ENSG00000183779,ENSG00000185345,ENSG00000185666,ENSG00000186897,ENSG00000187323,ENSG00000187486,ENSG00000189292,ENSG00000196154,ENSG00000196277,ENSG00000196549,ENSG00000196562,ENSG00000196664,ENSG00000197496,ENSG00000198121,ENSG00000198576,ENSG00000198626,ENSG00000198719,ENSG00000198768,ENSG00000198915,ENSG00000198959,ENSG00000203797,ENSG00000215397,ENSG00000232810,ENSG00000250366,ENSG00000271503"
"GO:BP","cell adhesion","GO:0007155","true","0.00010480658500303932","3.9796114297507676","1078","792","106","14387","ENSG00000002586,ENSG00000021645,ENSG00000038427,ENSG00000041982,ENSG00000070404,ENSG00000074527,ENSG00000075275,ENSG00000077238,ENSG00000078098,ENSG00000080573,ENSG00000080854,ENSG00000083857,ENSG00000087303,ENSG00000091128,ENSG00000091129,ENSG00000091409,ENSG00000091986,ENSG00000092421,ENSG00000101955,ENSG00000103490,ENSG00000104332,ENSG00000104951,ENSG00000105329,ENSG00000106991,ENSG00000107282,ENSG00000108691,ENSG00000108821,ENSG00000110195,ENSG00000110492,ENSG00000111199,ENSG00000113805,ENSG00000114251,ENSG00000115414,ENSG00000119508,ENSG00000120332,ENSG00000120659,ENSG00000121966,ENSG00000123146,ENSG00000123610,ENSG00000124466,ENSG00000125538,ENSG00000125848,ENSG00000126458,ENSG00000128052,ENSG00000128340,ENSG00000128594,ENSG00000130635,ENSG00000130700,ENSG00000130707,ENSG00000134121,ENSG00000135919,ENSG00000137077,ENSG00000137699,ENSG00000138650,ENSG00000138795,ENSG00000142173,ENSG00000143772,ENSG00000144476,ENSG00000144824,ENSG00000145012,ENSG00000147065,ENSG00000152377,ENSG00000152894,ENSG00000153707,ENSG00000154133,ENSG00000154175,ENSG00000154654,ENSG00000154928,ENSG00000157404,ENSG00000159674,ENSG00000160223,ENSG00000162576,ENSG00000162614,ENSG00000163191,ENSG00000163346,ENSG00000163359,ENSG00000163513,ENSG00000164176,ENSG00000164946,ENSG00000165194,ENSG00000165323,ENSG00000165757,ENSG00000166349,ENSG00000166482,ENSG00000166923,ENSG00000167664,ENSG00000168071,ENSG00000168542,ENSG00000169429,ENSG00000171812,ENSG00000172638,ENSG00000173376,ENSG00000179242,ENSG00000182871,ENSG00000183779,ENSG00000183853,ENSG00000185650,ENSG00000186417,ENSG00000187323,ENSG00000197747,ENSG00000197971,ENSG00000198719,ENSG00000198959,ENSG00000204592,ENSG00000232810,ENSG00000271503"
"GO:BP","synaptic signaling","GO:0099536","false","0.00010522128894366633","3.9778963824695466","641","792","73","14387","ENSG00000006071,ENSG00000021645,ENSG00000064300,ENSG00000064692,ENSG00000076944,ENSG00000078401,ENSG00000079841,ENSG00000083454,ENSG00000089169,ENSG00000100302,ENSG00000101489,ENSG00000103546,ENSG00000104327,ENSG00000105464,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000111249,ENSG00000112038,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115896,ENSG00000125538,ENSG00000128594,ENSG00000130203,ENSG00000131389,ENSG00000135902,ENSG00000135919,ENSG00000138119,ENSG00000141668,ENSG00000145451,ENSG00000145920,ENSG00000146006,ENSG00000148053,ENSG00000148908,ENSG00000150594,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000156564,ENSG00000157103,ENSG00000157404,ENSG00000161681,ENSG00000162105,ENSG00000162951,ENSG00000164082,ENSG00000164326,ENSG00000165646,ENSG00000165917,ENSG00000165970,ENSG00000165995,ENSG00000166206,ENSG00000166862,ENSG00000168539,ENSG00000169860,ENSG00000171303,ENSG00000173805,ENSG00000176884,ENSG00000179546,ENSG00000180720,ENSG00000181019,ENSG00000181072,ENSG00000182771,ENSG00000185345,ENSG00000185666,ENSG00000187323,ENSG00000196277,ENSG00000196549,ENSG00000197971,ENSG00000198576,ENSG00000232810"
"GO:BP","secretion by cell","GO:0032940","false","0.00010787238672890967","3.9670897121848343","654","792","74","14387","ENSG00000006071,ENSG00000007171,ENSG00000010671,ENSG00000021645,ENSG00000064692,ENSG00000067182,ENSG00000073756,ENSG00000076944,ENSG00000077238,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000089169,ENSG00000103528,ENSG00000104332,ENSG00000104518,ENSG00000105329,ENSG00000107282,ENSG00000108700,ENSG00000110719,ENSG00000111199,ENSG00000112038,ENSG00000112164,ENSG00000115353,ENSG00000119508,ENSG00000119699,ENSG00000120659,ENSG00000125538,ENSG00000126562,ENSG00000128340,ENSG00000130203,ENSG00000130529,ENSG00000132170,ENSG00000135111,ENSG00000135919,ENSG00000136160,ENSG00000138119,ENSG00000138772,ENSG00000140285,ENSG00000143839,ENSG00000145103,ENSG00000145920,ENSG00000148053,ENSG00000150594,ENSG00000150907,ENSG00000152661,ENSG00000155897,ENSG00000157404,ENSG00000157613,ENSG00000160179,ENSG00000163394,ENSG00000164082,ENSG00000164326,ENSG00000164674,ENSG00000165646,ENSG00000167964,ENSG00000169427,ENSG00000169860,ENSG00000173805,ENSG00000174672,ENSG00000177301,ENSG00000177469,ENSG00000185345,ENSG00000185666,ENSG00000187486,ENSG00000188282,ENSG00000196277,ENSG00000197747,ENSG00000198959,ENSG00000205436,ENSG00000232810,ENSG00000240583,ENSG00000250366,ENSG00000271503"
"GO:BP","trans-synaptic signaling","GO:0099537","false","0.0001220319691898577","3.913526380604277","618","792","71","14387","ENSG00000006071,ENSG00000021645,ENSG00000064300,ENSG00000064692,ENSG00000076944,ENSG00000078401,ENSG00000079841,ENSG00000083454,ENSG00000089169,ENSG00000100302,ENSG00000101489,ENSG00000103546,ENSG00000104327,ENSG00000105464,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000111249,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115896,ENSG00000125538,ENSG00000128594,ENSG00000130203,ENSG00000131389,ENSG00000135902,ENSG00000135919,ENSG00000138119,ENSG00000141668,ENSG00000145451,ENSG00000145920,ENSG00000146006,ENSG00000148053,ENSG00000150594,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000156564,ENSG00000157103,ENSG00000157404,ENSG00000161681,ENSG00000162105,ENSG00000162951,ENSG00000164082,ENSG00000164326,ENSG00000165646,ENSG00000165917,ENSG00000165970,ENSG00000165995,ENSG00000166206,ENSG00000166862,ENSG00000168539,ENSG00000169860,ENSG00000171303,ENSG00000173805,ENSG00000176884,ENSG00000179546,ENSG00000180720,ENSG00000181019,ENSG00000181072,ENSG00000182771,ENSG00000185345,ENSG00000185666,ENSG00000187323,ENSG00000196277,ENSG00000196549,ENSG00000197971,ENSG00000198576,ENSG00000232810"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","false","0.00012913993978848535","3.888939420419994","520","792","63","14387","ENSG00000006071,ENSG00000009694,ENSG00000010671,ENSG00000049249,ENSG00000064300,ENSG00000066468,ENSG00000068079,ENSG00000077092,ENSG00000078098,ENSG00000088002,ENSG00000090530,ENSG00000101955,ENSG00000104332,ENSG00000104951,ENSG00000105329,ENSG00000106991,ENSG00000108691,ENSG00000108700,ENSG00000112038,ENSG00000114200,ENSG00000114251,ENSG00000115461,ENSG00000118503,ENSG00000119699,ENSG00000120332,ENSG00000123609,ENSG00000125538,ENSG00000127418,ENSG00000129993,ENSG00000130203,ENSG00000132170,ENSG00000132386,ENSG00000135111,ENSG00000135919,ENSG00000136997,ENSG00000143816,ENSG00000144476,ENSG00000147869,ENSG00000152104,ENSG00000152894,ENSG00000154175,ENSG00000154928,ENSG00000156535,ENSG00000160013,ENSG00000162998,ENSG00000163191,ENSG00000163273,ENSG00000165959,ENSG00000165973,ENSG00000166923,ENSG00000169429,ENSG00000172638,ENSG00000174348,ENSG00000177045,ENSG00000182195,ENSG00000182871,ENSG00000185551,ENSG00000186897,ENSG00000198719,ENSG00000204592,ENSG00000219438,ENSG00000232810,ENSG00000276644"
"GO:BP","response to bacterium","GO:0009617","false","0.0001466819951214131","3.8336231915371255","380","792","51","14387","ENSG00000006071,ENSG00000007171,ENSG00000010671,ENSG00000012223,ENSG00000021826,ENSG00000066468,ENSG00000067182,ENSG00000078401,ENSG00000081041,ENSG00000091592,ENSG00000091986,ENSG00000100504,ENSG00000100985,ENSG00000103490,ENSG00000104518,ENSG00000106538,ENSG00000108691,ENSG00000108771,ENSG00000114251,ENSG00000118503,ENSG00000125355,ENSG00000125384,ENSG00000125538,ENSG00000125730,ENSG00000130649,ENSG00000130707,ENSG00000132256,ENSG00000136160,ENSG00000136546,ENSG00000137965,ENSG00000138772,ENSG00000143839,ENSG00000153029,ENSG00000158270,ENSG00000159674,ENSG00000160013,ENSG00000162344,ENSG00000164342,ENSG00000165197,ENSG00000169245,ENSG00000169429,ENSG00000177694,ENSG00000179954,ENSG00000181019,ENSG00000182195,ENSG00000183778,ENSG00000197766,ENSG00000204592,ENSG00000224389,ENSG00000232810,ENSG00000240583"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","false","0.00015352742338376734","3.8138140386851447","672","792","75","14387","ENSG00000001617,ENSG00000002746,ENSG00000006071,ENSG00000011465,ENSG00000019991,ENSG00000053108,ENSG00000054598,ENSG00000064300,ENSG00000066468,ENSG00000074527,ENSG00000078401,ENSG00000079841,ENSG00000082397,ENSG00000092421,ENSG00000099260,ENSG00000103528,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108688,ENSG00000108691,ENSG00000110492,ENSG00000111249,ENSG00000114251,ENSG00000115414,ENSG00000117525,ENSG00000118503,ENSG00000120332,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000126778,ENSG00000128052,ENSG00000128340,ENSG00000130700,ENSG00000132170,ENSG00000132386,ENSG00000135048,ENSG00000135926,ENSG00000138772,ENSG00000140285,ENSG00000142279,ENSG00000143320,ENSG00000144824,ENSG00000146376,ENSG00000147065,ENSG00000148053,ENSG00000151615,ENSG00000152661,ENSG00000153707,ENSG00000155974,ENSG00000157404,ENSG00000157613,ENSG00000163513,ENSG00000164342,ENSG00000165757,ENSG00000166923,ENSG00000167664,ENSG00000169245,ENSG00000169429,ENSG00000169583,ENSG00000169860,ENSG00000174672,ENSG00000176293,ENSG00000179242,ENSG00000180772,ENSG00000185345,ENSG00000187323,ENSG00000198121,ENSG00000198576,ENSG00000198719,ENSG00000198959,ENSG00000219438,ENSG00000232810,ENSG00000240583"
"GO:BP","regulation of signaling","GO:0023051","false","0.00019035546537907403","3.7204346494516707","2834","792","222","14387","ENSG00000002746,ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000009694,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000013364,ENSG00000013588,ENSG00000014257,ENSG00000018408,ENSG00000019991,ENSG00000021645,ENSG00000023445,ENSG00000048540,ENSG00000053108,ENSG00000056558,ENSG00000064300,ENSG00000064692,ENSG00000066468,ENSG00000067182,ENSG00000068079,ENSG00000070404,ENSG00000070601,ENSG00000073331,ENSG00000073756,ENSG00000074966,ENSG00000075213,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000083454,ENSG00000085276,ENSG00000090932,ENSG00000091409,ENSG00000092421,ENSG00000095596,ENSG00000100302,ENSG00000100985,ENSG00000101282,ENSG00000101489,ENSG00000101955,ENSG00000102265,ENSG00000103154,ENSG00000103449,ENSG00000103490,ENSG00000104327,ENSG00000104332,ENSG00000105329,ENSG00000105464,ENSG00000105880,ENSG00000106991,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000108771,ENSG00000108821,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000111348,ENSG00000112038,ENSG00000112541,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115414,ENSG00000115461,ENSG00000115896,ENSG00000117525,ENSG00000118503,ENSG00000119283,ENSG00000119699,ENSG00000120332,ENSG00000120645,ENSG00000120659,ENSG00000120885,ENSG00000121966,ENSG00000122679,ENSG00000123609,ENSG00000123610,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000128052,ENSG00000128594,ENSG00000128849,ENSG00000130164,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130700,ENSG00000130768,ENSG00000131389,ENSG00000131634,ENSG00000132170,ENSG00000132256,ENSG00000135253,ENSG00000135919,ENSG00000135926,ENSG00000136160,ENSG00000136997,ENSG00000137077,ENSG00000137331,ENSG00000137693,ENSG00000137727,ENSG00000137962,ENSG00000138119,ENSG00000138795,ENSG00000139219,ENSG00000139352,ENSG00000139549,ENSG00000140285,ENSG00000141668,ENSG00000142279,ENSG00000143772,ENSG00000143839,ENSG00000143869,ENSG00000144476,ENSG00000145103,ENSG00000145819,ENSG00000145920,ENSG00000146006,ENSG00000146376,ENSG00000147255,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000152284,ENSG00000152402,ENSG00000152661,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000155926,ENSG00000156535,ENSG00000156564,ENSG00000157404,ENSG00000157613,ENSG00000160013,ENSG00000161681,ENSG00000162105,ENSG00000162344,ENSG00000162496,ENSG00000162894,ENSG00000162951,ENSG00000162998,ENSG00000163219,ENSG00000163346,ENSG00000163377,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000164082,ENSG00000164326,ENSG00000164342,ENSG00000165140,ENSG00000165757,ENSG00000165895,ENSG00000165917,ENSG00000166292,ENSG00000166862,ENSG00000166923,ENSG00000168539,ENSG00000168542,ENSG00000168843,ENSG00000169247,ENSG00000169427,ENSG00000169429,ENSG00000169860,ENSG00000169871,ENSG00000170775,ENSG00000171631,ENSG00000172247,ENSG00000172572,ENSG00000172985,ENSG00000173805,ENSG00000174672,ENSG00000176884,ENSG00000177374,ENSG00000177706,ENSG00000179399,ENSG00000180447,ENSG00000180772,ENSG00000180875,ENSG00000181072,ENSG00000181744,ENSG00000182771,ENSG00000183098,ENSG00000183779,ENSG00000185345,ENSG00000185666,ENSG00000186897,ENSG00000187323,ENSG00000187486,ENSG00000189292,ENSG00000196154,ENSG00000196277,ENSG00000196549,ENSG00000196562,ENSG00000196664,ENSG00000197496,ENSG00000198121,ENSG00000198576,ENSG00000198719,ENSG00000198768,ENSG00000198915,ENSG00000198959,ENSG00000215397,ENSG00000232810,ENSG00000250366,ENSG00000271503"
